published_date,newspaper_line,NEGATIVE,POSITIVE
2023-01-28,Daily Mirror,1,0
2023-01-28,Metro,0,0
2023-01-28,The Daily Telegraph,3,3
2023-01-28,The Guardian,0,1
2023-01-28,The Independent,1,1
2023-01-28,The Sun,0,0
2023-01-28,The Times and The Sunday Times,0,5
2023-01-29,Daily Mail and Mail on Sunday,1,0
2023-01-29,Daily Mirror,4,0
2023-01-29,Metro,0,0
2023-01-29,The Daily Telegraph,0,0
2023-01-29,The Guardian,2,1
2023-01-29,The Independent,0,0
2023-01-29,The Sun,1,1
2023-01-29,The Times and The Sunday Times,0,1
2023-01-30,Daily Mail and Mail on Sunday,1,1
2023-01-30,Daily Mirror,1,2
2023-01-30,Metro,0,1
2023-01-30,The Daily Telegraph,0,0
2023-01-30,The Guardian,5,0
2023-01-30,The Independent,12,6
2023-01-30,The Sun,1,0
2023-01-30,The Times and The Sunday Times,4,0
2023-01-31,Daily Mail and Mail on Sunday,3,0
2023-01-31,Daily Mirror,3,0
2023-01-31,Metro,1,1
2023-01-31,The Daily Telegraph,4,2
2023-01-31,The Guardian,7,1
2023-01-31,The Independent,21,7
2023-01-31,The Sun,2,0
2023-01-31,The Times and The Sunday Times,2,1
2023-02-01,Daily Mail and Mail on Sunday,4,0
2023-02-01,Daily Mirror,1,2
2023-02-01,Metro,3,0
2023-02-01,The Daily Telegraph,3,1
2023-02-01,The Guardian,6,3
2023-02-01,The Independent,21,9
2023-02-01,The Sun,3,0
2023-02-01,The Times and The Sunday Times,9,0
2023-02-02,Daily Mail and Mail on Sunday,3,5
2023-02-02,Daily Mirror,4,0
2023-02-02,Metro,1,0
2023-02-02,The Daily Telegraph,2,3
2023-02-02,The Guardian,0,2
2023-02-02,The Independent,9,11
2023-02-02,The Sun,2,0
2023-02-02,The Times and The Sunday Times,3,1
2023-02-03,Daily Mail and Mail on Sunday,3,0
2023-02-03,Daily Mirror,3,0
2023-02-03,Metro,1,0
2023-02-03,The Daily Telegraph,0,2
2023-02-03,The Guardian,2,1
2023-02-03,The Independent,6,3
2023-02-03,The Sun,0,2
2023-02-03,The Times and The Sunday Times,0,1
2023-02-04,Daily Mail and Mail on Sunday,2,0
2023-02-04,Daily Mirror,2,0
2023-02-04,Metro,0,0
2023-02-04,The Daily Telegraph,0,1
2023-02-04,The Guardian,0,0
2023-02-04,The Independent,3,2
2023-02-04,The Sun,0,1
2023-02-04,The Times and The Sunday Times,2,1
2023-02-05,Daily Mail and Mail on Sunday,2,0
2023-02-05,Daily Mirror,1,0
2023-02-05,Metro,0,0
2023-02-05,The Daily Telegraph,0,0
2023-02-05,The Guardian,2,1
2023-02-05,The Independent,7,0
2023-02-05,The Sun,0,0
2023-02-05,The Times and The Sunday Times,2,0
2023-02-06,Daily Mail and Mail on Sunday,3,0
2023-02-06,Daily Mirror,2,0
2023-02-06,Metro,1,0
2023-02-06,The Daily Telegraph,1,1
2023-02-06,The Guardian,1,0
2023-02-06,The Independent,8,5
2023-02-06,The Sun,1,1
2023-02-06,The Times and The Sunday Times,3,0
2023-02-07,Daily Mail and Mail on Sunday,1,0
2023-02-07,Daily Mirror,4,0
2023-02-07,Metro,1,0
2023-02-07,The Daily Telegraph,0,0
2023-02-07,The Guardian,2,1
2023-02-07,The Independent,5,4
2023-02-07,The Sun,1,0
2023-02-07,The Times and The Sunday Times,2,1
2023-02-08,Daily Mail and Mail on Sunday,1,0
2023-02-08,Daily Mirror,0,0
2023-02-08,Metro,0,0
2023-02-08,The Daily Telegraph,0,0
2023-02-08,The Guardian,0,1
2023-02-08,The Independent,4,12
2023-02-08,The Sun,1,1
2023-02-08,The Times and The Sunday Times,1,1
2023-02-09,Daily Mail and Mail on Sunday,0,0
2023-02-09,Daily Mirror,3,0
2023-02-09,Metro,0,0
2023-02-09,The Daily Telegraph,2,2
2023-02-09,The Guardian,1,1
2023-02-09,The Independent,2,9
2023-02-09,The Sun,0,0
2023-02-09,The Times and The Sunday Times,0,0
2023-02-10,Daily Mail and Mail on Sunday,1,2
2023-02-10,Daily Mirror,3,0
2023-02-10,Metro,0,0
2023-02-10,The Daily Telegraph,0,1
2023-02-10,The Guardian,1,2
2023-02-10,The Independent,3,6
2023-02-10,The Sun,0,0
2023-02-10,The Times and The Sunday Times,1,3
2023-02-11,Daily Mail and Mail on Sunday,1,0
2023-02-11,Daily Mirror,0,0
2023-02-11,Metro,0,0
2023-02-11,The Daily Telegraph,1,0
2023-02-11,The Guardian,2,0
2023-02-11,The Independent,2,1
2023-02-11,The Sun,0,0
2023-02-11,The Times and The Sunday Times,2,1
2023-02-12,Daily Mail and Mail on Sunday,1,0
2023-02-12,Daily Mirror,0,0
2023-02-12,Metro,0,0
2023-02-12,The Daily Telegraph,0,0
2023-02-12,The Guardian,0,0
2023-02-12,The Independent,3,1
2023-02-12,The Sun,0,0
2023-02-12,The Times and The Sunday Times,1,0
2023-02-13,Daily Mail and Mail on Sunday,1,1
2023-02-13,Daily Mirror,0,0
2023-02-13,Metro,1,0
2023-02-13,The Daily Telegraph,1,0
2023-02-13,The Guardian,0,1
2023-02-13,The Independent,1,4
2023-02-13,The Sun,1,0
2023-02-13,The Times and The Sunday Times,1,0
2023-02-14,Daily Mail and Mail on Sunday,0,0
2023-02-14,Daily Mirror,1,2
2023-02-14,Metro,0,1
2023-02-14,The Daily Telegraph,2,0
2023-02-14,The Guardian,2,2
2023-02-14,The Independent,5,2
2023-02-14,The Sun,0,0
2023-02-14,The Times and The Sunday Times,0,0
2023-02-15,Daily Mail and Mail on Sunday,2,0
2023-02-15,Daily Mirror,0,0
2023-02-15,Metro,1,0
2023-02-15,The Daily Telegraph,0,0
2023-02-15,The Guardian,3,1
2023-02-15,The Independent,7,1
2023-02-15,The Sun,0,0
2023-02-15,The Times and The Sunday Times,1,0
2023-02-16,Daily Mail and Mail on Sunday,1,0
2023-02-16,Daily Mirror,1,0
2023-02-16,Metro,0,0
2023-02-16,The Daily Telegraph,2,0
2023-02-16,The Guardian,2,1
2023-02-16,The Independent,7,7
2023-02-16,The Sun,0,1
2023-02-16,The Times and The Sunday Times,1,3
2023-02-17,Daily Mail and Mail on Sunday,1,2
2023-02-17,Daily Mirror,1,1
2023-02-17,Metro,3,0
2023-02-17,The Daily Telegraph,2,1
2023-02-17,The Guardian,1,4
2023-02-17,The Independent,5,4
2023-02-17,The Sun,2,0
2023-02-17,The Times and The Sunday Times,2,3
2023-02-18,Daily Mail and Mail on Sunday,1,0
2023-02-18,Daily Mirror,0,0
2023-02-18,Metro,0,0
2023-02-18,The Daily Telegraph,0,1
2023-02-18,The Guardian,2,0
2023-02-18,The Independent,2,1
2023-02-18,The Sun,0,0
2023-02-18,The Times and The Sunday Times,0,0
2023-02-19,Daily Mail and Mail on Sunday,0,0
2023-02-19,Daily Mirror,0,0
2023-02-19,Metro,0,0
2023-02-19,The Daily Telegraph,0,0
2023-02-19,The Guardian,0,0
2023-02-19,The Independent,3,2
2023-02-19,The Sun,1,0
2023-02-19,The Times and The Sunday Times,5,1
2023-02-20,Daily Mail and Mail on Sunday,1,0
2023-02-20,Daily Mirror,1,0
2023-02-20,Metro,1,0
2023-02-20,The Daily Telegraph,1,2
2023-02-20,The Guardian,1,2
2023-02-20,The Independent,5,5
2023-02-20,The Sun,1,0
2023-02-20,The Times and The Sunday Times,1,0
